time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_radius
230,2,2179358512118464,3,2461279072222147,1,37.0,164.0,10
234,2,2179358512118464,3,2461279072222147,1,37.0,166.0,10
237,2,2179358512118464,3,2461279072222147,1,36.0,165.0,10
244,2,2179358512118464,3,2461279072222147,1,38.0,164.0,10
251,2,2179358512118464,3,2461279072222147,1,36.0,167.0,10
258,2,2179358512118464,3,2461279072222147,1,35.0,166.0,10
262,2,2179358512118464,3,2461279072222147,1,35.0,167.0,10
268,2,2179358512118464,3,2461279072222147,1,36.0,165.0,10
275,2,2179358512118464,3,2461279072222147,1,37.0,165.0,10
279,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
282,2,2179358512118464,3,2461279072222147,1,35.0,171.0,10
286,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
289,2,2179358512118464,3,2461279072222147,1,37.0,166.0,10
331,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
339,2,2179358512118464,3,2461279072222147,3,35.0,165.0,10
335,2,2179358512118464,3,2461279072222147,3,35.0,165.0,10
346,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
350,2,2179358512118464,3,2461279072222147,1,36.0,165.0,10
117,1,1171193100415937,0,1416613451854612,2,57.0,142.0,7
221,1,1171193100415937,0,1416613451854612,3,156.0,204.0,7
228,1,1171193100415937,0,1416613451854612,3,164.0,201.0,7
264,1,1171193100415937,0,1416613451854612,3,199.0,202.0,7
268,1,1171193100415937,0,1416613451854612,3,202.0,204.0,7
332,1,1171193100415937,0,1416613451854612,3,234.0,171.0,7
